flux_campaign,day,Date,time,RECORD,SiteOutput,chamber,line,SiteCount_Avg,ConcA_Avg,ConcB_Avg,TGApressure_Avg,SamplePress_Avg,BypassPress_Avg,ExcessFlow_Avg,SampleFlow_Avg,One_Tot,CorrConcA_Avg,CorrConcB_Avg,Corrdel13C_Avg
1,2,20/10/2013,3:16:20 PM,5191,11,5,ref,150.5,384.4909,4.308569,20.00691,399.9955,458.8784,101.006,199.6191,100,-121.909,-1.334876,-20.56026
1,2,20/10/2013,3:16:40 PM,5192,12,5,samp,150.5,392.9665,4.395255,19.99929,400.0003,458.9499,99.55696,199.8004,100,-102.3781,-1.129726,-12.94816
1,2,20/10/2013,3:17:00 PM,5193,9,3,ref,150.5,384.5305,4.309178,19.99826,400.0004,459.8482,78.75424,199.3049,100,-121.7923,-1.332983,-21.01179
1,2,20/10/2013,3:17:20 PM,5194,10,3,samp,150.5,393.8908,4.408402,19.98742,399.9977,461.6075,41.58514,199.3283,100,-100.2437,-1.098636,-19.67473
1,2,20/10/2013,3:17:40 PM,5195,13,10,ref,150.5,383.2324,4.295313,20.00365,399.9984,459.9909,74.75463,199.3621,100,-124.8067,-1.36611,-20.91344
1,2,20/10/2013,3:18:00 PM,5196,14,10,samp,150.5,394.3409,4.412027,19.99912,399.998,459.2749,92.33779,199.4621,100,-99.22086,-1.090166,-17.19396
1,2,20/10/2013,3:18:20 PM,5197,15,8,ref,150.5,384.1501,4.305364,19.99356,400.0014,459.6952,83.17244,199.389,100,-122.6876,-1.342303,-21.35652
1,2,20/10/2013,3:18:40 PM,5198,16,8,samp,150.5,393.9887,4.405087,20.00135,400.0106,459.3162,91.94196,199.6185,100,-100.0273,-1.106507,-10.5077
1,2,20/10/2013,3:19:00 PM,5199,17,11,ref,150.5,383.8619,4.302256,20.00147,400.0002,459.32,93.00426,199.4121,100,-123.3369,-1.349569,-21.24293
1,2,20/10/2013,3:19:20 PM,5200,18,11,samp,150.5,393.123,4.397014,20.00048,400.0006,459.6652,85.21188,199.3967,100,-102.0164,-1.125507,-13.13644
1,2,20/10/2013,3:19:40 PM,5201,3,cal1,ref,150.5,773.0563,8.396897,20.00409,400.0434,477.4047,139.6777,198.9731,100,772.8843,8.330005,-35.94696
1,2,20/10/2013,3:20:00 PM,5202,4,cal2,ref,150.5,594.2417,6.520526,20.00677,134.8945,476.976,-4.392502,25.15577,100,367.5313,3.963659,-35.9757
1,2,20/10/2013,3:20:20 PM,5203,5,4,ref,150.5,383.6417,4.299584,19.90055,399.9851,461.0558,86.53436,199.347,100,-208.3051,-2.270605,-24.98303
1,2,20/10/2013,3:20:40 PM,5204,6,4,samp,150.5,393.5582,4.40145,20.02101,399.9944,461.2482,64.5009,199.4535,100,-183.3031,-2.006853,-20.69669
1,2,20/10/2013,3:21:00 PM,5205,11,5,ref,150.5,384.714,4.310579,20.00153,399.9973,459.2784,100.9858,199.7099,100,-205.6005,-2.242069,-24.5701
1,2,20/10/2013,3:21:20 PM,5206,12,5,samp,150.5,393.9004,4.405695,19.99697,399.9986,459.1537,99.64539,199.8598,100,-182.4576,-1.9959,-21.52777
1,2,20/10/2013,3:21:40 PM,5207,9,3,ref,150.5,384.6781,4.310785,19.99738,399.9995,459.965,78.76463,199.3939,100,-205.699,-2.241574,-25.25238
1,2,20/10/2013,3:22:00 PM,5208,10,3,samp,150.5,394.2562,4.412053,19.9988,399.9941,461.6466,41.40826,199.3749,100,-181.547,-1.979484,-24.70927
1,2,20/10/2013,3:22:20 PM,5209,13,10,ref,150.5,384.0225,4.303975,20.00459,399.9943,460.024,74.75749,199.4146,100,-207.3449,-2.25909,-25.43412
1,2,20/10/2013,3:22:40 PM,5210,14,10,samp,150.5,394.8486,4.417832,20.00437,399.9975,459.235,92.36119,199.5114,100,-180.0403,-1.964219,-24.13209
1,2,20/10/2013,3:23:00 PM,5211,15,8,ref,150.5,383.6628,4.299871,19.99463,400.0009,459.6469,83.18364,199.4273,100,-208.2509,-2.269766,-25.0871
1,2,20/10/2013,3:23:20 PM,5212,16,8,samp,150.5,394.4706,4.4108,20.00361,400.0006,459.2579,91.9668,199.6727,100,-181.0014,-1.982615,-20.2216
1,2,20/10/2013,3:23:40 PM,5213,17,11,ref,150.5,384.4631,4.308565,20.0032,400.0039,459.2973,93.06655,199.4417,100,-206.2287,-2.24727,-25.28664
1,2,20/10/2013,3:24:00 PM,5214,18,11,samp,150.5,394.1423,4.408208,19.99904,400.0029,459.6763,85.25255,199.4244,100,-181.832,-1.989386,-21.36613
1,2,20/10/2013,3:24:20 PM,5215,5,4,ref,150.5,384.3987,4.307936,20.00246,399.9989,459.5852,86.52773,199.3751,100,-206.3986,-2.248843,-25.40702
1,2,20/10/2013,3:24:40 PM,5216,6,4,samp,150.5,393.191,4.397789,19.99953,399.9992,460.5499,64.48519,199.5116,100,-184.2343,-2.016416,-21.00447
1,2,20/10/2013,3:25:00 PM,5217,11,5,ref,150.5,385.4003,4.318748,20.00334,399.9968,458.9622,101.0444,199.728,100,-203.8772,-2.22096,-25.58781
1,2,20/10/2013,3:25:20 PM,5218,12,5,samp,150.5,394.3578,4.410826,20.00092,399.9995,459.0228,99.67949,199.8333,100,-181.2862,-1.982684,-21.72721
1,2,20/10/2013,3:25:40 PM,5219,9,3,ref,150.5,385.567,4.320553,20.00175,399.997,459.9508,78.75659,199.4368,100,-203.4531,-2.216294,-25.60783
1,2,20/10/2013,3:26:00 PM,5220,10,3,samp,150.5,394.6013,4.415894,19.99781,399.9975,461.7278,41.31508,199.4457,100,-180.677,-1.96945,-24.97948
1,2,20/10/2013,3:26:20 PM,5221,13,10,ref,150.5,384.5404,4.309706,19.99949,399.9965,460.1278,74.76208,199.4624,100,-206.0367,-2.244241,-25.69317
1,2,20/10/2013,3:26:40 PM,5222,14,10,samp,150.5,394.9218,4.418732,19.99785,399.9969,459.3807,92.38954,199.5546,100,-179.8383,-1.961862,-24.2074
1,2,20/10/2013,3:27:00 PM,5223,15,8,ref,150.5,384.3121,4.307095,19.99933,399.9997,459.7717,83.21635,199.4421,100,-206.6047,-2.251044,-25.42648
1,2,20/10/2013,3:27:20 PM,5224,16,8,samp,150.5,393.9639,4.40542,19.99197,400.0011,459.381,91.96758,199.6301,100,-182.2816,-1.996648,-20.21717
1,2,20/10/2013,3:27:40 PM,5225,17,11,ref,150.5,384.2758,4.307239,20.00309,399.9991,459.3497,93.08852,199.4007,100,-206.6997,-2.250639,-26.04921
1,2,20/10/2013,3:28:00 PM,5226,18,11,samp,150.5,394.5649,4.413342,19.99899,399.9989,459.6892,85.33401,199.3349,100,-180.7681,-1.976071,-22.19575
1,2,20/10/2013,3:28:20 PM,5227,3,cal1,ref,150.5,772.5745,8.393069,20.00066,400.047,477.3969,139.5671,198.9157,100,772.2177,8.323515,-35.86637
1,2,20/10/2013,3:28:40 PM,5228,4,cal2,ref,150.5,605.8544,6.643271,20.0065,133.4535,476.9253,-4.5657,24.55038,100,358.8679,3.870156,-36.37801
1,2,20/10/2013,3:29:00 PM,5229,5,4,ref,150.5,383.8951,4.302675,19.89989,399.9845,461.0009,86.6875,199.1071,100,-277.5438,-3.018534,-27.17482
1,2,20/10/2013,3:29:20 PM,5230,6,4,samp,150.5,393.0441,4.396986,20.01705,399.9933,461.1613,64.67247,199.1917,100,-252.796,-2.756637,-24.60671
1,2,20/10/2013,3:29:40 PM,5231,11,5,ref,150.5,384.9099,4.313432,20.00359,399.9948,459.2157,101.218,199.3086,100,-274.7819,-2.988407,-27.20298
1,2,20/10/2013,3:30:00 PM,5232,12,5,samp,150.5,395.0858,4.419498,20.00312,399.9989,459.0671,99.83241,199.4701,100,-247.2883,-2.694292,-25.43334
1,2,20/10/2013,3:30:20 PM,5233,9,3,ref,150.5,385.4121,4.319198,19.99592,400.0004,459.9022,78.89839,199.0729,100,-273.4399,-2.972502,-27.63127
1,2,20/10/2013,3:30:40 PM,5234,10,3,samp,150.5,395.3546,4.423683,19.99497,399.9965,461.6168,41.49022,199.0416,100,-246.5537,-2.682494,-26.80889
1,2,20/10/2013,3:31:00 PM,5235,13,10,ref,150.5,383.924,4.302979,19.99475,399.9971,460.0166,74.93867,199.0822,100,-277.4659,-3.017594,-27.20402
1,2,20/10/2013,3:31:20 PM,5236,14,10,samp,150.5,395.1127,4.420999,20.00475,399.9961,459.2391,92.49292,199.1831,100,-247.2002,-2.689984,-26.64429
1,2,20/10/2013,3:31:40 PM,5237,15,8,ref,150.5,384.5003,4.30893,20.00044,400.0018,459.6534,83.32457,199.0811,100,-275.9047,-3.001114,-27.04267
1,2,20/10/2013,3:32:00 PM,5238,16,8,samp,150.5,394.4534,4.410438,20.00252,400.0043,459.2959,92.12208,199.3057,100,-248.9895,-2.719295,-23.10901
1,2,20/10/2013,3:32:20 PM,5239,17,11,ref,150.5,383.8982,4.301996,20.00038,400.0017,459.3058,93.25217,199.0751,100,-277.5409,-3.020435,-26.55136
1,2,20/10/2013,3:32:40 PM,5240,18,11,samp,150.5,395.6569,4.424604,19.98803,399.9991,459.6821,85.44525,199.1169,100,-245.7295,-2.679928,-24.47943
1,2,20/10/2013,3:33:00 PM,5241,5,4,ref,150.5,383.747,4.300544,20.00129,400.0005,459.62,86.66815,199.1187,100,-277.9333,-3.024313,-26.67709
1,2,20/10/2013,3:33:20 PM,5242,6,4,samp,150.5,393.0593,4.39608,19.99776,399.9992,460.5606,64.66112,199.1999,100,-252.7607,-2.759125,-23.58946
1,2,20/10/2013,3:33:40 PM,5243,11,5,ref,150.5,384.9123,4.312759,19.99842,399.9955,458.9524,101.235,199.3156,100,-274.7903,-2.990404,-26.58317
1,2,20/10/2013,3:34:00 PM,5244,12,5,samp,150.5,395.6445,4.424597,20.00495,400.0011,459.012,99.80219,199.5737,100,-245.7739,-2.680115,-24.58719
1,2,20/10/2013,3:34:20 PM,5245,9,3,ref,150.5,385.3272,4.31772,19.99659,399.9986,459.9163,78.88779,199.1225,100,-273.6584,-2.976692,-27.0387
1,2,20/10/2013,3:34:40 PM,5246,10,3,samp,150.5,394.6342,4.415999,19.99831,399.9993,461.6625,41.2962,199.122,100,-248.4953,-2.703813,-26.73949
1,2,20/10/2013,3:35:00 PM,5247,13,10,ref,150.5,384.1263,4.304736,20.00462,400.0004,460.0699,74.86174,199.19,100,-276.924,-3.012716,-26.87652
1,2,20/10/2013,3:35:20 PM,5248,14,10,samp,150.5,394.5968,4.415171,20.00028,399.9992,459.309,92.43095,199.3285,100,-248.6031,-2.706198,-26.30319
1,2,20/10/2013,3:35:40 PM,5249,15,8,ref,150.5,384.3468,4.30689,19.9999,400.0001,459.7307,83.32707,199.2262,100,-276.3047,-3.0066,-26.67509
1,2,20/10/2013,3:36:00 PM,5250,16,8,samp,150.5,394.0396,4.40657,20.00043,400.0003,459.3437,92.10358,199.4407,100,-250.1107,-2.730077,-23.6328
1,2,20/10/2013,3:36:20 PM,5251,17,11,ref,150.5,384.0879,4.304515,20.00035,400.0009,459.314,93.23245,199.1966,100,-277.0255,-3.013378,-27.01867
1,2,20/10/2013,3:36:40 PM,5252,18,11,samp,150.5,395.4969,4.42357,19.9996,400.0002,459.7013,85.42523,199.2153,100,-246.1578,-2.682794,-25.13486
1,2,20/10/2013,3:37:00 PM,5253,3,cal1,ref,150.5,773.4867,8.400846,20.00289,400.0424,477.3768,139.6772,198.8456,100,775.872,8.354956,-36.78277
1,2,20/10/2013,3:37:20 PM,5254,4,cal2,ref,150.5,619.9272,6.791359,20.0119,131.8228,476.9513,-4.72826,23.89261,100,367.7516,3.965441,-38.39272
1,2,20/10/2013,3:37:40 PM,5255,5,4,ref,150.5,383.3461,4.296329,19.90081,399.9833,461.0466,86.6693,199.2232,100,-371.9002,-4.050658,-25.75186
1,2,20/10/2013,3:38:00 PM,5256,6,4,samp,150.5,392.2224,4.388016,20.01467,399.9931,461.209,64.57719,199.3282,100,-345.829,-3.773829,-23.90723
1,2,20/10/2013,3:38:20 PM,5257,11,5,ref,150.5,385.3294,4.317847,20.00153,399.9908,459.2386,101.058,199.5721,100,-366.0858,-3.985685,-26.15368
1,2,20/10/2013,3:38:40 PM,5258,12,5,samp,150.5,395.0936,4.419652,19.99543,399.9981,459.0863,99.71397,199.7387,100,-337.4204,-3.678551,-24.83981
1,2,20/10/2013,3:39:00 PM,5259,9,3,ref,150.5,385.4016,4.318596,20.00188,399.9988,459.8847,78.85423,199.2423,100,-365.8566,-3.983451,-26.08913
1,2,20/10/2013,3:39:20 PM,5260,10,3,samp,150.5,394.289,4.412978,19.9965,399.9963,461.5996,41.02022,199.3025,100,-339.7631,-3.698611,-26.28162
1,2,20/10/2013,3:39:40 PM,5261,13,10,ref,150.5,383.3002,4.296285,20.00237,399.9996,459.9392,74.76682,199.3746,100,-372.0173,-4.050693,-26.05054
1,2,20/10/2013,3:40:00 PM,5262,14,10,samp,150.5,392.6573,4.394351,20.00373,400.0002,459.1772,92.35612,199.4756,100,-344.5698,-3.75501,-25.22429
1,2,20/10/2013,3:40:20 PM,5263,15,8,ref,150.5,383.9619,4.303221,20.00245,399.9989,459.5671,83.26922,199.3521,100,-370.0968,-4.029743,-26.0593
1,2,20/10/2013,3:40:40 PM,5264,16,8,samp,150.5,392.8226,4.393447,19.99566,400.0023,459.1522,92.00439,199.5751,100,-344.0763,-3.757618,-23.14757
1,2,20/10/2013,3:41:00 PM,5265,17,11,ref,150.5,384.0793,4.304625,20.00121,399.999,459.1144,93.13583,199.3731,100,-369.7426,-4.025712,-26.10114
1,2,20/10/2013,3:41:20 PM,5266,18,11,samp,150.5,394.1691,4.409145,19.99801,400.0012,459.471,85.3749,199.388,100,-340.1267,-3.710167,-24.28182
1,2,20/10/2013,3:41:40 PM,5267,5,4,ref,150.5,383.4268,4.297758,20.00316,399.9993,459.3908,86.59554,199.2976,100,-371.6705,-4.046168,-26.22906
1,2,20/10/2013,3:42:00 PM,5268,6,4,samp,150.5,391.4121,4.379629,20.00366,399.9998,460.2894,64.53616,199.4391,100,-348.2159,-3.799252,-24.06643
1,2,20/10/2013,3:42:20 PM,5269,11,5,ref,150.5,384.5133,4.308676,20.00302,400.0003,458.6614,100.9842,199.748,100,-368.483,-4.013459,-25.74591
1,2,20/10/2013,3:42:40 PM,5270,12,5,samp,150.5,394.119,4.408998,20.00022,399.9993,458.7127,99.64981,199.8373,100,-340.2827,-3.710829,-24.5576
1,2,20/10/2013,3:43:00 PM,5271,9,3,ref,150.5,385.2768,4.31743,19.9984,400.0017,459.6377,78.83699,199.3638,100,-366.2038,-3.986756,-26.20564
1,2,20/10/2013,3:43:20 PM,5272,10,3,samp,150.5,394.5292,4.415762,20.00008,399.9921,461.4411,40.79709,199.3997,100,-339.0659,-3.690269,-26.48083
1,2,20/10/2013,3:43:40 PM,5273,13,10,ref,150.5,383.761,4.301541,20.00148,400.0009,459.8441,74.71597,199.4375,100,-370.6766,-4.035025,-26.30721
1,2,20/10/2013,3:44:00 PM,5274,14,10,samp,150.5,391.3197,4.380117,20.0035,399.9985,459.0786,92.31634,199.5377,100,-348.4912,-3.797726,-25.22856
1,2,20/10/2013,3:44:20 PM,5275,15,8,ref,150.5,384.0259,4.304003,19.99592,399.9991,459.4728,83.21529,199.4771,100,-369.8881,-4.027351,-26.08852
1,2,20/10/2013,3:44:40 PM,5276,16,8,samp,150.5,391.8077,4.382514,19.99976,400.0021,459.0751,91.9835,199.668,100,-347.0576,-3.790557,-23.04946
1,2,20/10/2013,3:45:00 PM,5277,17,11,ref,150.5,383.5178,4.298339,19.99607,400.0015,459.0693,93.1107,199.4822,100,-371.38,-4.044478,-25.87413
1,2,20/10/2013,3:45:20 PM,5278,18,11,samp,150.5,392.726,4.393584,20.00071,399.9993,459.4377,85.25201,199.4799,100,-344.3455,-3.75708,-24.05021
1,2,20/10/2013,3:45:40 PM,5279,3,cal1,ref,150.5,772.8929,8.395295,20.00195,400.0402,477.17,139.9375,199.0787,100,771.6434,8.31647,-35.96322
1,2,20/10/2013,3:46:00 PM,5280,4,cal2,ref,150.5,617.2151,6.762694,20.01026,132.1568,476.7182,-4.813171,24.05535,100,322.627,3.477602,-33.37626
1,2,20/10/2013,3:46:20 PM,5281,5,4,ref,150.5,383.9858,4.302948,19.902,399.9828,460.7995,86.55393,199.4234,100,-352.738,-3.839193,-26.44891
1,2,20/10/2013,3:46:40 PM,5282,6,4,samp,150.5,390.133,4.365458,20.02262,399.9924,460.9912,64.46854,199.5615,100,-334.9312,-3.653051,-24.40148
1,2,20/10/2013,3:47:00 PM,5283,11,5,ref,150.5,384.9416,4.313708,19.9983,399.9921,459.0326,100.9929,199.8083,100,-349.9685,-3.806938,-26.98887
1,2,20/10/2013,3:47:20 PM,5284,12,5,samp,150.5,392.9498,4.395773,20.00217,399.9996,458.9039,99.5919,199.9631,100,-326.7694,-3.562889,-24.71023
1,2,20/10/2013,3:47:40 PM,5285,9,3,ref,150.5,385.557,4.320957,19.99584,399.9996,459.7247,78.71955,199.4999,100,-348.1783,-3.785595,-27.46961
1,2,20/10/2013,3:48:00 PM,5286,10,3,samp,150.5,394.7532,4.41801,19.99507,399.9995,461.4588,40.56745,199.5052,100,-321.5569,-3.496754,-27.29966
1,2,20/10/2013,3:48:20 PM,5287,13,10,ref,150.5,383.8199,4.301974,19.99863,400.002,459.803,74.68233,199.5628,100,-353.2231,-3.841918,-27.09671
1,2,20/10/2013,3:48:40 PM,5288,14,10,samp,150.5,391.1219,4.377896,20.00415,399.9998,459.0489,92.26046,199.7088,100,-332.0514,-3.616004,-25.92139
1,2,20/10/2013,3:49:00 PM,5289,15,8,ref,150.5,383.9667,4.303527,19.99515,400.0013,459.4589,83.16841,199.5919,100,-352.7955,-3.837295,-27.0891
1,2,20/10/2013,3:49:20 PM,5290,16,8,samp,150.5,391.4488,4.377983,20.00213,399.9956,459.0692,91.94831,199.748,100,-331.1264,-3.61577,-23.26221
1,2,20/10/2013,3:49:40 PM,5291,17,11,ref,150.5,383.4102,4.296601,20.00275,399.984,459.0995,93.03806,199.5772,100,-354.3972,-3.85797,-26.26781
1,2,20/10/2013,3:50:00 PM,5292,18,11,samp,150.5,391.6694,4.382424,20.00544,400.0014,459.4496,85.21921,199.6016,100,-330.4854,-3.602587,-24.93571
1,2,20/10/2013,3:50:20 PM,5293,5,4,ref,150.5,383.3881,4.296134,19.999,400.0004,459.3646,86.45664,199.5641,100,-354.4661,-3.859331,-26.11432
1,2,20/10/2013,3:50:40 PM,5294,6,4,samp,150.5,389.5096,4.358096,19.99603,400.0033,460.2541,64.43729,199.6682,100,-336.7441,-3.675044,-23.81096
1,2,20/10/2013,3:51:00 PM,5295,11,5,ref,150.5,384.6107,4.309329,19.99861,399.9926,458.613,101.1088,199.75,100,-350.9262,-3.820111,-26.28765
1,2,20/10/2013,3:51:20 PM,5296,12,5,samp,150.5,392.2022,4.388948,19.99928,400.0009,458.6174,99.66777,199.8969,100,-328.944,-3.583401,-25.58234
1,2,20/10/2013,3:51:40 PM,5297,9,3,ref,150.5,385.1552,4.31579,20.00024,399.9995,459.5558,78.73927,199.4351,100,-349.3383,-3.800608,-26.85224
1,2,20/10/2013,3:52:00 PM,5298,10,3,samp,150.5,395.1914,4.422969,20.00315,399.9977,461.3114,40.48496,199.4457,100,-320.279,-3.481952,-27.55473
1,2,20/10/2013,3:52:20 PM,5299,13,10,ref,150.5,383.4914,4.298498,19.99857,399.9982,459.646,74.71304,199.4191,100,-354.1556,-3.852317,-27.03192
1,2,20/10/2013,3:52:40 PM,5300,14,10,samp,150.5,391.6479,4.383819,20.00128,400.0009,458.8481,92.27171,199.4946,100,-330.5128,-3.598121,-26.22565
1,2,20/10/2013,3:53:00 PM,5301,15,8,ref,150.5,384.1479,4.305328,20.00464,400.0023,459.2318,83.21135,199.3102,100,-352.2701,-3.831983,-26.98759
1,2,20/10/2013,3:53:20 PM,5302,16,8,samp,150.5,391.6927,4.381475,19.9995,400.0061,458.8072,91.96044,199.4915,100,-330.4142,-3.605539,-23.9278
1,2,20/10/2013,3:53:40 PM,5303,17,11,ref,150.5,384.2149,4.306174,19.99752,400.0011,458.7447,93.15112,199.2519,100,-352.0819,-3.829501,-27.09822
1,2,20/10/2013,3:54:00 PM,5304,18,11,samp,150.5,391.5471,4.381013,19.99455,400,459.0716,85.36018,199.23,100,-330.8498,-3.60693,-24.83651
1,2,20/10/2013,3:54:20 PM,5305,3,cal1,ref,150.5,772.7455,8.393906,19.99999,400.0428,476.7473,139.9408,198.8078,100,772.9763,8.329297,-36.14293
1,2,20/10/2013,3:54:40 PM,5306,4,cal2,ref,150.5,618.9297,6.780655,20.01391,131.7917,476.3072,-4.725242,23.86034,100,335.3972,3.615294,-38.90119
1,2,20/10/2013,3:55:00 PM,5307,5,4,ref,150.5,383.7875,4.301072,19.90006,399.9819,460.4087,86.65618,199.0909,100,-366.5203,-3.986696,-27.06167
1,2,20/10/2013,3:55:20 PM,5308,6,4,samp,150.5,390.4308,4.368715,20.01859,399.995,460.5945,64.5811,199.2345,100,-347.0503,-3.782886,-25.00636
1,2,20/10/2013,3:55:40 PM,5309,11,5,ref,150.5,384.7711,4.311586,20.00388,399.97,458.6379,101.2524,199.2482,100,-363.6518,-3.954931,-27.19892
1,2,20/10/2013,3:56:00 PM,5310,12,5,samp,150.5,392.0058,4.386135,19.99928,399.9933,458.4939,99.8801,199.4876,100,-342.4478,-3.730632,-25.55231
1,2,20/10/2013,3:56:20 PM,5311,9,3,ref,150.5,385.6956,4.322187,19.99946,400.0001,459.3256,78.88706,199.0923,100,-360.9188,-3.922932,-27.76315
1,2,20/10/2013,3:56:40 PM,5312,10,3,samp,150.5,395.7783,4.429402,19.99533,399.9989,461.0567,40.54688,199.1071,100,-331.3891,-3.6002,-28.24025
1,2,20/10/2013,3:57:00 PM,5313,13,10,ref,150.5,384.5388,4.30972,20.00166,400.0009,459.4198,74.89272,199.1254,100,-364.3195,-3.96065,-27.57864
1,2,20/10/2013,3:57:20 PM,5314,14,10,samp,150.5,392.4103,4.391996,19.99958,400.0184,458.6133,92.41277,199.2587,100,-341.2578,-3.712879,-26.80572
1,2,20/10/2013,3:57:40 PM,5315,15,8,ref,150.5,384.46,4.308195,19.9994,400.0052,459.0312,83.29977,199.1573,100,-364.5438,-3.965151,-27.06956
1,2,20/10/2013,3:58:00 PM,5316,16,8,samp,150.5,392.8927,4.395092,20.00079,399.9922,458.6862,92.03096,199.3768,100,-339.8327,-3.70362,-25.16247
1,2,20/10/2013,3:58:20 PM,5317,17,11,ref,150.5,384.5421,4.309719,20.00074,400.006,458.6653,93.23382,199.1658,100,-364.2943,-3.960615,-27.52056
1,2,20/10/2013,3:58:40 PM,5318,18,11,samp,150.5,392.4906,4.390839,19.99048,400.0093,459.0044,85.42396,199.1858,100,-341.0225,-3.716284,-25.24284
1,2,20/10/2013,3:59:00 PM,5319,5,4,ref,150.5,384.2518,4.306626,19.99816,400.0001,458.9268,86.69033,199.0996,100,-365.1628,-3.969755,-27.59429
1,2,20/10/2013,3:59:20 PM,5320,6,4,samp,150.5,392.0118,4.385688,19.99971,400.0009,459.8556,64.66602,199.2294,100,-342.4151,-3.73191,-25.12456
1,2,20/10/2013,3:59:40 PM,5321,11,5,ref,150.5,385.2088,4.31639,20.00736,400.0011,458.2448,101.3394,199.2247,100,-362.3501,-3.940447,-27.27978
1,2,20/10/2013,4:00:00 PM,5322,12,5,samp,150.5,392.3648,4.389898,20.00425,400.0023,458.3022,99.93269,199.5119,100,-341.4,-3.719375,-25.50878
1,2,20/10/2013,4:00:20 PM,5323,9,3,ref,150.5,385.7867,4.322908,19.99538,400.0014,459.2275,78.88531,199.1404,100,-360.6544,-3.920688,-27.60661
1,2,20/10/2013,4:00:40 PM,5324,10,3,samp,150.5,394.9563,4.420116,19.99497,399.9939,461.0766,40.47916,199.1429,100,-333.7838,-3.628182,-27.71258
1,2,20/10/2013,4:01:00 PM,5325,13,10,ref,150.5,384.6829,4.311696,20.00395,400.0002,459.4114,74.88479,199.1812,100,-363.9011,-3.954609,-27.94454
1,2,20/10/2013,4:01:20 PM,5326,14,10,samp,150.5,393.6688,4.406459,20.00329,399.9965,458.655,92.44835,199.3213,100,-337.5415,-3.669261,-27.64971
1,2,20/10/2013,4:01:40 PM,5327,15,8,ref,150.5,384.6154,4.310066,19.99887,400.0257,459.0789,83.33733,199.2393,100,-364.0853,-3.959388,-27.26174
1,2,20/10/2013,4:02:00 PM,5328,16,8,samp,150.5,393.6307,4.402666,19.99923,400.0013,458.7045,92.07296,199.4669,100,-337.6874,-3.68067,-25.04772
1,2,20/10/2013,4:02:20 PM,5329,17,11,ref,150.5,384.4905,4.308775,20.00007,400.0003,458.6932,93.26136,199.2528,100,-364.4513,-3.963367,-27.26222
1,2,20/10/2013,4:02:40 PM,5330,18,11,samp,150.5,393.5732,4.40352,20.00221,400.0013,459.0344,85.43736,199.2571,100,-337.8437,-3.678088,-26.18287
1,2,20/10/2013,4:03:00 PM,5331,3,cal1,ref,150.5,772.9475,8.396292,20.00338,400.0401,476.7969,139.4563,198.8781,100,773.9902,8.340455,-36.11526
1,2,20/10/2013,4:03:20 PM,5332,4,cal2,ref,150.5,629.5235,6.893254,20.0118,130.4827,476.4022,-4.73192,23.35489,100,361.3634,3.899403,-42.95298
1,2,20/10/2013,4:03:40 PM,5333,5,4,ref,150.5,384.2645,4.306304,19.90449,399.9814,460.436,86.67599,199.197,100,-448.2544,-4.880851,-26.04003
1,2,20/10/2013,4:04:00 PM,5334,6,4,samp,150.5,393.0498,4.39732,20.0178,399.993,460.627,64.58737,199.3705,100,-420.6285,-4.586647,-24.63512
1,2,20/10/2013,4:04:20 PM,5335,11,5,ref,150.5,385.3029,4.317011,20.00822,399.9948,458.653,101.3245,199.3923,100,-444.9834,-4.846117,-25.86099
1,2,20/10/2013,4:04:40 PM,5336,12,5,samp,150.5,393.0953,4.398739,19.98825,399.9983,458.5025,99.90733,199.6012,100,-420.493,-4.58217,-25.27292
1,2,20/10/2013,4:05:00 PM,5337,9,3,ref,150.5,385.558,4.320182,20.00346,400.0006,459.3483,78.86977,199.2727,100,-444.1869,-4.835956,-26.16064
1,2,20/10/2013,4:05:20 PM,5338,10,3,samp,150.5,394.0049,4.41012,19.99307,399.9969,461.0864,40.24842,199.2979,100,-417.6303,-4.545312,-26.48612
1,2,20/10/2013,4:05:40 PM,5339,13,10,ref,150.5,384.4517,4.308867,19.99909,400,459.427,74.8296,199.335,100,-447.662,-4.87246,-26.42727
1,2,20/10/2013,4:06:00 PM,5340,14,10,samp,150.5,395.16,4.422287,20.00318,399.9995,458.6536,92.45711,199.4298,100,-414.0007,-4.505945,-26.45691
1,2,20/10/2013,4:06:20 PM,5341,15,8,ref,150.5,384.4862,4.308894,20.00324,400.0012,459.0722,83.25687,199.3897,100,-447.5455,-4.872255,-26.21437
1,2,20/10/2013,4:06:40 PM,5342,16,8,samp,150.5,393.835,4.405308,20.00338,400.0011,458.7209,92.01834,199.5816,100,-418.171,-4.560789,-24.43378
1,2,20/10/2013,4:07:00 PM,5343,17,11,ref,150.5,384.6259,4.310772,20.00125,400.0013,458.7334,93.20203,199.3597,100,-447.1029,-4.866378,-26.42568
1,2,20/10/2013,4:07:20 PM,5344,18,11,samp,150.5,394.1521,4.409841,20.00203,399.9986,459.1056,85.41798,199.3507,100,-417.1635,-4.546126,-25.22198
1,2,20/10/2013,4:07:40 PM,5345,5,4,ref,150.5,384.4832,4.309316,19.99966,399.9964,459.0304,86.65176,199.3047,100,-447.5562,-4.871022,-26.48458
1,2,20/10/2013,4:08:00 PM,5346,6,4,samp,150.5,394.7028,4.415884,19.99767,399.9996,459.9323,64.54639,199.413,100,-415.4305,-4.526567,-25.36713
