flux_campaign,day,Date,time,RECORD,SiteOutput,chamber,line,SiteCount_Avg,ConcA_Avg,ConcB_Avg,TGApressure_Avg,SamplePress_Avg,BypassPress_Avg,ExcessFlow_Avg,SampleFlow_Avg,One_Tot,CorrConcA_Avg,CorrConcB_Avg,Corrdel13C_Avg
5,1,22/03/2014,1:20:00 PM,3916,16,9,samp,150.5,393.8369,4.420478,19.99929,399.9872,417.144,92.53145,196.8285,100,403.2608,4.455601,-11.69686
5,1,22/03/2014,1:20:20 PM,3917,17,12,ref,150.5,382.6963,4.307907,20.00169,400.0053,417.1124,93.74884,196.6369,100,392.0701,4.34382,-8.990232
5,1,22/03/2014,1:20:40 PM,3918,18,12,samp,150.5,396.1389,4.442523,20.00223,399.9917,417.4423,85.67647,196.713,100,405.5638,4.477489,-12.48147
5,1,22/03/2014,1:21:00 PM,3919,5,4,ref,150.5,381.3977,4.293753,20.00105,400.0076,417.4712,84.3384,196.5306,100,390.7521,4.329655,-8.889972
5,1,22/03/2014,1:21:20 PM,3920,6,4,samp,150.5,391.2448,4.391505,19.99756,400.0011,418.3802,64.08138,196.9148,100,400.6553,4.426876,-11.68291
5,1,22/03/2014,1:21:40 PM,3921,9,3,ref,150.5,384.4467,4.325564,20.00169,400.0011,417.6832,78.88992,196.5584,100,393.8309,4.361367,-9.435489
5,1,22/03/2014,1:22:00 PM,3922,10,3,samp,150.5,400.0392,4.486345,19.99661,400.0022,418.8339,55.23488,196.5957,100,409.4805,4.521006,-12.4212
5,1,22/03/2014,1:22:20 PM,3923,13,10,ref,150.5,382.5749,4.306423,19.99979,399.9992,417.8484,75.76305,196.5584,100,391.9632,4.342571,-9.004848
5,1,22/03/2014,1:22:40 PM,3924,14,10,samp,150.5,392.7051,4.409235,20.00533,400.0005,417.0304,92.41199,196.875,100,402.1212,4.444487,-11.36845
5,1,22/03/2014,1:23:00 PM,3925,11,5,ref,150.5,380.0864,4.277326,19.99725,400.0167,416.6659,101.2539,196.6306,100,389.4716,4.313751,-9.284153
5,1,22/03/2014,1:23:20 PM,3926,12,5,samp,150.5,375.5692,4.213631,20.00049,400.0031,416.7138,99.38636,196.8582,100,384.9096,4.250205,-12.30901
5,1,22/03/2014,1:23:40 PM,3927,3,cal1,ref,150.5,762.7586,8.328763,20.00267,399.9987,435.5761,128.8436,195.7636,100,773.6717,8.33608,-36.22637
5,1,22/03/2014,1:24:00 PM,3928,4,cal2,ref,150.5,313.6373,3.43589,19.99992,399.995,437.1473,130.4759,196.052,100,322.7304,3.478041,-36.02757
5,1,22/03/2014,1:24:20 PM,3929,15,9,ref,150.5,382.2747,4.302751,19.99735,399.9948,419.8783,83.87832,196.5726,100,391.537,4.337987,-8.973434
5,1,22/03/2014,1:24:40 PM,3930,16,9,samp,150.5,395.6853,4.44027,20.00007,399.9953,418.2571,92.6064,196.729,100,404.9724,4.474179,-11.77056
5,1,22/03/2014,1:25:00 PM,3931,17,12,ref,150.5,381.8833,4.298497,19.99712,399.9947,417.6515,93.84172,196.5587,100,391.1224,4.333507,-8.947529
5,1,22/03/2014,1:25:20 PM,3932,18,12,samp,150.5,394.0712,4.419872,20.00265,400.0014,417.7644,85.70721,196.6843,100,403.3469,4.453908,-12.28316
5,1,22/03/2014,1:25:40 PM,3933,5,4,ref,150.5,380.7961,4.286656,20.00514,399.9993,417.7034,84.33234,196.5053,100,390.0313,4.321712,-8.880025
5,1,22/03/2014,1:26:00 PM,3934,6,4,samp,150.5,390.3641,4.382001,20.00154,400.0027,418.5203,64.02483,197.0021,100,399.6334,4.416387,-11.50347
5,1,22/03/2014,1:26:20 PM,3935,9,3,ref,150.5,383.8943,4.31957,19.99691,399.9935,417.7852,78.8969,196.5704,100,393.1225,4.354226,-9.275505
5,1,22/03/2014,1:26:40 PM,3936,10,3,samp,150.5,400.8705,4.495428,19.99484,399.998,418.8888,55.17067,196.6263,100,410.1687,4.528848,-12.36804
5,1,22/03/2014,1:27:00 PM,3937,13,10,ref,150.5,381.1765,4.290776,20.00154,399.9917,417.8275,75.72443,196.6168,100,390.4073,4.325761,-8.906864
5,1,22/03/2014,1:27:20 PM,3938,14,10,samp,150.5,393.8384,4.421938,20.00771,400.0155,417.0829,92.37391,196.9433,100,403.1198,4.455984,-11.26634
5,1,22/03/2014,1:27:40 PM,3939,11,5,ref,150.5,380.5285,4.282037,19.99999,400.0053,416.5696,101.2144,196.6839,100,389.7431,4.316932,-9.244133
5,1,22/03/2014,1:28:00 PM,3940,12,5,samp,150.5,376.9316,4.228576,20.00142,399.9916,416.6373,99.38278,196.8609,100,386.1516,4.264083,-12.27121
5,1,22/03/2014,1:28:20 PM,3941,15,9,ref,150.5,382.8479,4.308921,19.99781,399.9956,417.3504,83.85678,196.6156,100,392.0938,4.343842,-9.044883
5,1,22/03/2014,1:28:40 PM,3942,16,9,samp,150.5,395.9303,4.442896,20.00105,399.9968,416.9138,92.50404,196.7609,100,405.2178,4.476773,-11.79642
5,1,22/03/2014,1:29:00 PM,3943,17,12,ref,150.5,382.9281,4.310396,19.99831,399.9987,416.8453,93.75185,196.5256,100,392.1658,4.345272,-8.900956
5,1,22/03/2014,1:29:20 PM,3944,18,12,samp,150.5,393.4823,4.413364,20.00191,400.0012,417.2027,85.64503,196.6422,100,402.7584,4.447419,-12.28115
5,1,22/03/2014,1:29:40 PM,3945,5,4,ref,150.5,381.7227,4.297219,20.00209,400.0165,417.25,84.28201,196.5032,100,390.9701,4.332347,-8.826667
5,1,22/03/2014,1:30:00 PM,3946,6,4,samp,150.5,389.4203,4.371138,19.99866,400,418.1321,63.99026,196.9681,100,398.6867,4.405619,-11.57195
5,1,22/03/2014,1:30:20 PM,3947,9,3,ref,150.5,384.642,4.327511,19.9985,400.0007,417.468,78.86447,196.5025,100,393.8911,4.36232,-9.370457
5,1,22/03/2014,1:30:40 PM,3948,10,3,samp,150.5,401.1547,4.498394,19.99583,399.9995,418.5801,55.1598,196.5167,100,410.4598,4.531843,-12.41575
5,1,22/03/2014,1:31:00 PM,3949,13,10,ref,150.5,380.4552,4.283035,19.9998,399.9984,417.6204,75.76691,196.4973,100,389.6946,4.318213,-8.826694
5,1,22/03/2014,1:31:20 PM,3950,14,10,samp,150.5,393.9868,4.423425,20.00288,399.9996,416.8402,92.41798,196.7954,100,403.2719,4.457475,-11.30816
5,1,22/03/2014,1:31:40 PM,3951,11,5,ref,150.5,381.791,4.296138,20.00086,400,416.4397,101.2492,196.5655,100,391.015,4.331002,-9.248334
5,1,22/03/2014,1:32:00 PM,3952,12,5,samp,150.5,376.9698,4.229013,20.00134,399.9996,416.5078,99.36568,196.8112,100,386.193,4.264571,-12.26391
5,1,22/03/2014,1:32:20 PM,3953,3,cal1,ref,150.5,762.6623,8.327701,19.99894,400.0045,435.3573,128.8466,195.6694,100,773.3256,8.332405,-36.22002
5,1,22/03/2014,1:32:40 PM,3954,4,cal2,ref,150.5,313.5956,3.435391,19.99876,399.9955,436.8893,130.2728,195.9476,100,322.5782,3.476878,-35.89495
5,1,22/03/2014,1:33:00 PM,3955,15,9,ref,150.5,380.8826,4.287213,20.00369,399.99,419.6451,83.83591,196.5288,100,390.167,4.322912,-8.949564
5,1,22/03/2014,1:33:20 PM,3956,16,9,samp,150.5,395.4078,4.437215,19.99862,399.9961,418.0291,92.46571,196.7851,100,404.7389,4.471672,-11.75432
5,1,22/03/2014,1:33:40 PM,3957,17,12,ref,150.5,381.105,4.289966,20.00325,399.993,417.4704,93.83981,196.5109,100,390.3669,4.32539,-8.8894
5,1,22/03/2014,1:34:00 PM,3958,18,12,samp,150.5,393.3256,4.411664,19.99785,399.9995,417.5525,85.68803,196.6521,100,402.6602,4.446443,-12.25715
5,1,22/03/2014,1:34:20 PM,3959,5,4,ref,150.5,381.9842,4.300064,20.00089,400.0008,417.4734,84.25175,196.4984,100,391.278,4.335704,-8.83942
5,1,22/03/2014,1:34:40 PM,3960,6,4,samp,150.5,388.5345,4.361583,19.99724,399.9995,418.2899,63.99605,196.9966,100,397.8422,4.396631,-11.49465
5,1,22/03/2014,1:35:00 PM,3961,9,3,ref,150.5,382.476,4.303773,19.99969,400.0002,417.6145,78.80614,196.5473,100,391.7658,4.339331,-9.245273
5,1,22/03/2014,1:35:20 PM,3962,10,3,samp,150.5,396.6204,4.448563,19.99824,399.9984,418.62,55.21808,196.5189,100,405.9647,4.483058,-12.22954
5,1,22/03/2014,1:35:40 PM,3963,13,10,ref,150.5,381.6798,4.296515,20.00347,399.9997,417.6875,75.73433,196.5295,100,390.9816,4.332281,-8.870858
5,1,22/03/2014,1:36:00 PM,3964,14,10,samp,150.5,392.6286,4.408463,19.99973,399.9995,416.9087,92.40664,196.8581,100,401.9548,4.443166,-11.25296
5,1,22/03/2014,1:36:20 PM,3965,11,5,ref,150.5,380.0608,4.277049,19.99797,399.9996,416.505,101.1906,196.6062,100,389.3183,4.312548,-9.170209
5,1,22/03/2014,1:36:40 PM,3966,12,5,samp,150.5,375.7663,4.21566,19.99999,400.0013,416.5179,99.33179,196.8829,100,385.0343,4.251904,-12.23441
5,1,22/03/2014,1:37:00 PM,3967,15,9,ref,150.5,382.0088,4.299544,19.99628,399.9673,417.2521,83.78877,196.6001,100,391.2986,4.335133,-9.021839
5,1,22/03/2014,1:37:20 PM,3968,16,9,samp,150.5,395.1491,4.433826,20.00189,400.0032,416.79,92.45364,196.7638,100,404.4855,4.468365,-11.8667
5,1,22/03/2014,1:37:40 PM,3969,17,12,ref,150.5,380.6238,4.284511,20.00092,400.0396,416.7086,93.80354,196.5152,100,389.91,4.320276,-8.900912
5,1,22/03/2014,1:38:00 PM,3970,18,12,samp,150.5,392.8079,4.405373,19.99998,400.0013,417.0432,85.70499,196.5859,100,402.1432,4.440199,-12.37601
5,1,22/03/2014,1:38:20 PM,3971,5,4,ref,150.5,380.9573,4.288298,19.99994,399.9995,417.1196,84.29897,196.3848,100,390.2399,4.323923,-8.903064
5,1,22/03/2014,1:38:40 PM,3972,6,4,samp,150.5,387.8965,4.354409,19.99785,400.0005,417.976,64.07729,196.813,100,397.2013,4.389545,-11.49517
5,1,22/03/2014,1:39:00 PM,3973,9,3,ref,150.5,383.058,4.309896,19.99854,399.9985,417.2163,78.83918,196.4278,100,392.3374,4.345276,-9.33331
5,1,22/03/2014,1:39:20 PM,3974,10,3,samp,150.5,392.3364,4.401412,19.99876,399.9996,418.3252,55.27562,196.4301,100,401.6667,4.436286,-12.0758
5,1,22/03/2014,1:39:40 PM,3975,13,10,ref,150.5,382.7699,4.308125,20.00109,400.0003,417.4108,75.75908,196.406,100,392.061,4.343627,-9.011017
5,1,22/03/2014,1:40:00 PM,3976,14,10,samp,150.5,391.5557,4.39642,20.00153,400.0002,416.6084,92.51797,196.6033,100,400.8759,4.431231,-11.25496
5,1,22/03/2014,1:40:20 PM,3977,11,5,ref,150.5,381.1324,4.288568,20.00092,399.9991,416.2002,101.2331,196.4603,100,390.4121,4.324194,-9.278045
5,1,22/03/2014,1:40:40 PM,3978,12,5,samp,150.5,376.4624,4.223242,19.99618,400.0007,416.2818,99.33308,196.7091,100,385.7258,4.259361,-12.27588
5,1,22/03/2014,1:41:00 PM,3979,3,cal1,ref,150.5,762.3975,8.324183,19.9989,400.0038,435.1137,128.7427,195.6005,100,773.1422,8.329908,-36.28026
5,1,22/03/2014,1:41:20 PM,3980,4,cal2,ref,150.5,313.4961,3.433992,19.99948,399.993,436.638,130.5131,195.8495,100,322.5211,3.476001,-35.96732
5,1,22/03/2014,1:41:40 PM,3981,15,9,ref,150.5,380.6853,4.284791,19.9952,399.9932,419.3661,83.80193,196.4398,100,390.1024,4.322311,-8.92336
5,1,22/03/2014,1:42:00 PM,3982,16,9,samp,150.5,394.1164,4.422186,20.00105,399.9985,417.7765,92.54861,196.5655,100,403.5852,4.458717,-11.8006
5,1,22/03/2014,1:42:20 PM,3983,17,12,ref,150.5,380.7477,4.285566,19.99646,400.0004,417.2703,93.88194,196.386,100,390.1437,4.322866,-8.900814
5,1,22/03/2014,1:42:40 PM,3984,18,12,samp,150.5,393.1725,4.409503,20.00074,399.9983,417.3618,85.73901,196.5135,100,402.6278,4.446026,-12.27048
5,1,22/03/2014,1:43:00 PM,3985,5,4,ref,150.5,380.8425,4.286432,19.99979,399.9719,417.3011,84.26077,196.3673,100,390.257,4.324,-8.928734
5,1,22/03/2014,1:43:20 PM,3986,6,4,samp,150.5,387.3736,4.348356,19.99517,400.0015,418.0582,64.0853,196.7271,100,396.8115,4.385379,-11.46323
5,1,22/03/2014,1:43:40 PM,3987,9,3,ref,150.5,383.5798,4.315512,19.99738,399.9989,417.3523,78.78992,196.4472,100,392.9862,4.352606,-9.300627
5,1,22/03/2014,1:44:00 PM,3988,10,3,samp,150.5,388.283,4.356792,19.9952,399.9998,418.4418,55.14012,196.4342,100,397.7287,4.393775,-11.85462
5,1,22/03/2014,1:44:20 PM,3989,13,10,ref,150.5,381.2228,4.290864,19.99952,399.9996,417.4647,75.75043,196.4048,100,390.6391,4.328351,-8.90173
5,1,22/03/2014,1:44:40 PM,3990,14,10,samp,150.5,390.6503,4.386053,19.99921,400.0003,416.6247,92.53834,196.5905,100,400.1014,4.422806,-11.2244
5,1,22/03/2014,1:45:00 PM,3991,11,5,ref,150.5,380.1951,4.277833,20.00119,400.0004,416.2436,101.107,196.5583,100,389.592,4.315237,-9.249161
5,1,22/03/2014,1:45:20 PM,3992,12,5,samp,150.5,375.6822,4.21433,20.00187,400.0004,416.3634,99.2635,196.7853,100,385.0639,4.252226,-12.23564
5,1,22/03/2014,1:45:40 PM,3993,15,9,ref,150.5,381.8004,4.297063,19.99841,399.9986,417.071,83.78381,196.5143,100,391.2095,4.3344,-8.963992
5,1,22/03/2014,1:46:00 PM,3994,16,9,samp,150.5,393.4609,4.415085,20.00335,399.9995,416.6474,92.51947,196.6812,100,402.9239,4.45165,-11.74765
5,1,22/03/2014,1:46:20 PM,3995,17,12,ref,150.5,381.3986,4.29303,20.00478,400.0043,416.5843,93.83731,196.4781,100,390.8114,4.330431,-8.862845
5,1,22/03/2014,1:46:40 PM,3996,18,12,samp,150.5,393.0254,4.40799,19.99852,399.9994,416.9086,85.70422,196.5752,100,402.4847,4.444578,-12.2408
5,1,22/03/2014,1:47:00 PM,3997,5,4,ref,150.5,381.9188,4.298618,19.99888,400.0009,416.9618,84.21008,196.4263,100,391.333,4.335943,-8.924051
5,1,22/03/2014,1:47:20 PM,3998,6,4,samp,150.5,387.0788,4.345102,19.99919,400.0028,417.8479,64.07542,196.7691,100,396.5139,4.382142,-11.45175
5,1,22/03/2014,1:47:40 PM,3999,9,3,ref,150.5,382.5217,4.303627,20.00396,399.9996,417.1443,78.82751,196.4138,100,391.9478,4.341052,-9.312698
5,1,22/03/2014,1:48:00 PM,4000,10,3,samp,150.5,385.4757,4.325579,19.99888,400.0009,418.255,54.9904,196.4083,100,394.9081,4.362796,-11.81384
5,1,22/03/2014,1:48:20 PM,4001,13,10,ref,150.5,380.1001,4.278624,20.00353,400.0005,417.2066,75.72105,196.3718,100,389.5075,4.316128,-8.829447
5,1,22/03/2014,1:48:40 PM,4002,14,10,samp,150.5,389.868,4.377536,20.00248,399.9981,416.4503,92.50874,196.498,100,399.3179,4.41437,-11.17414
5,1,22/03/2014,1:49:00 PM,4003,11,5,ref,150.5,379.4946,4.270123,19.99613,400.001,416.0157,101.1156,196.4505,100,388.9117,4.307822,-9.221275
5,1,22/03/2014,1:49:20 PM,4004,12,5,samp,150.5,374.8792,4.20539,20.00049,400.0006,416.053,99.24748,196.6745,100,384.2609,4.243379,-12.23078
5,1,22/03/2014,1:49:40 PM,4005,3,cal1,ref,150.5,762.7184,8.32673,20.0002,400.0066,434.8955,128.7221,195.4971,100,773.7347,8.336026,-36.31103
5,1,22/03/2014,1:50:00 PM,4006,4,cal2,ref,150.5,313.5765,3.434603,20.00465,399.9947,436.4839,130.3683,195.784,100,322.7025,3.477963,-35.96556
5,1,22/03/2014,1:50:20 PM,4007,15,9,ref,150.5,381.2723,4.291163,19.9986,399.9914,419.2913,83.77468,196.4085,100,390.5622,4.32757,-8.885572
5,1,22/03/2014,1:50:40 PM,4008,16,9,samp,150.5,393.2528,4.412549,19.99931,399.9981,417.6889,92.47877,196.5601,100,402.5941,4.448113,-11.7239
5,1,22/03/2014,1:51:00 PM,4009,17,12,ref,150.5,380.7843,4.285914,20.0014,399.9986,417.1484,93.82984,196.3284,100,390.0598,4.322248,-8.829625
5,1,22/03/2014,1:51:20 PM,4010,18,12,samp,150.5,391.5572,4.391408,20.00344,400.0007,417.238,85.74593,196.4455,100,400.8795,4.427026,-12.20194
5,1,22/03/2014,1:51:40 PM,4011,5,4,ref,150.5,379.2711,4.26896,20.00152,399.9846,417.1394,84.25645,196.3168,100,388.5541,4.305523,-8.838757
5,1,22/03/2014,1:52:00 PM,4012,6,4,samp,150.5,387.4984,4.349521,19.99939,399.9983,417.8989,64.01756,196.7381,100,396.8131,4.385571,-11.42392
5,1,22/03/2014,1:52:20 PM,4013,9,3,ref,150.5,381.3347,4.290397,20.00346,399.9998,417.2182,78.80627,196.3672,100,390.6238,4.326803,-9.217696
5,1,22/03/2014,1:52:40 PM,4014,10,3,samp,150.5,383.0892,4.29928,20.00003,399.9994,418.2946,54.9798,196.3971,100,392.3824,4.335576,-11.65843
5,1,22/03/2014,1:53:00 PM,4015,13,10,ref,150.5,381.5874,4.294497,19.99899,399.9986,417.3061,75.70248,196.3733,100,390.8792,4.330908,-8.925401
5,1,22/03/2014,1:53:20 PM,4016,14,10,samp,150.5,389.7816,4.376156,20.00407,400.0062,416.5028,92.46635,196.5878,100,399.1096,4.412008,-11.18724
5,1,22/03/2014,1:53:40 PM,4017,11,5,ref,150.5,378.6503,4.260801,20.00092,399.9997,416.1181,101.0582,196.5115,100,387.9174,4.297274,-9.113878
5,1,22/03/2014,1:54:00 PM,4018,12,5,samp,150.5,375.2047,4.208531,19.99912,399.9995,416.1887,99.12573,196.8121,100,384.481,4.245663,-12.26476
5,1,22/03/2014,1:54:20 PM,4019,15,9,ref,150.5,381.0635,4.288687,20.00335,399.9996,416.9201,83.72925,196.4728,100,390.3552,4.325138,-8.917216
5,1,22/03/2014,1:54:40 PM,4020,16,9,samp,150.5,392.5552,4.404875,20.00654,399.9996,416.5821,92.43491,196.6498,100,401.8936,4.440507,-11.69398
5,1,22/03/2014,1:55:00 PM,4021,17,12,ref,150.5,381.5706,4.294398,20.00228,400.0017,416.5855,93.84372,196.4143,100,390.8525,4.330729,-8.898887
5,1,22/03/2014,1:55:20 PM,4022,18,12,samp,150.5,391.3945,4.389442,20.00007,400.0005,416.9159,85.7283,196.5464,100,400.7193,4.425097,-12.23752
5,1,22/03/2014,1:55:40 PM,4023,5,4,ref,150.5,381.3208,4.291523,19.99684,400.0005,417.0314,84.1955,196.3938,100,390.6078,4.327922,-8.920569
5,1,22/03/2014,1:56:00 PM,4024,6,4,samp,150.5,387.437,4.34862,19.99838,399.9994,417.8999,64.00858,196.8016,100,396.7564,4.384662,-11.4876
5,1,22/03/2014,1:56:20 PM,4025,9,3,ref,150.5,381.0011,4.28669,19.99897,399.9988,417.2473,78.80302,196.4392,100,390.2738,4.323019,-9.196365
5,1,22/03/2014,1:56:40 PM,4026,10,3,samp,150.5,382.2034,4.289156,20.00246,400.0002,418.3648,55.01111,196.4693,100,391.4929,4.325556,-11.70197
5,1,22/03/2014,1:57:00 PM,4027,13,10,ref,150.5,380.37,4.281055,20.00232,399.9988,417.4299,75.71098,196.4236,100,389.6673,4.317677,-8.88023
5,1,22/03/2014,1:57:20 PM,4028,14,10,samp,150.5,389.2413,4.370347,20.00592,399.9933,416.6379,92.44869,196.6475,100,398.5612,4.406189,-11.13283
5,1,22/03/2014,1:57:40 PM,4029,11,5,ref,150.5,378.5812,4.260033,20.00528,400.0013,416.1871,101.0106,196.5889,100,387.8781,4.296884,-9.103576
5,1,22/03/2014,1:58:00 PM,4030,12,5,samp,150.5,375.1581,4.208232,20.00151,399.9982,416.3286,99.10607,196.8651,100,384.4321,4.245343,-12.21347
5,1,22/03/2014,1:58:20 PM,4031,3,cal1,ref,150.5,762.784,8.327241,20.00378,400.001,435.108,128.5811,195.6367,100,773.4819,8.333919,-36.23987
5,1,22/03/2014,1:58:40 PM,4032,4,cal2,ref,150.5,313.6298,3.435226,20.001,399.9863,436.7237,130.3442,195.931,100,322.674,3.47799,-35.87303
5,1,22/03/2014,1:59:00 PM,4033,15,9,ref,150.5,381.5053,4.293628,19.99734,399.9962,419.434,83.78676,196.5024,100,390.7397,4.329397,-8.917432
5,1,22/03/2014,1:59:20 PM,4034,16,9,samp,150.5,390.9281,4.38693,20.00028,399.994,417.79,92.56682,196.6088,100,400.1938,4.421993,-11.63438
5,1,22/03/2014,1:59:40 PM,4035,17,12,ref,150.5,381.3454,4.292222,19.99625,399.998,417.2897,93.8969,196.4604,100,390.5836,4.32807,-8.825384
5,1,22/03/2014,2:00:00 PM,4036,18,12,samp,150.5,391.825,4.394578,19.99915,399.9959,417.3124,85.76434,196.577,100,401.1072,4.429739,-12.15801
5,1,22/03/2014,2:00:20 PM,4037,5,4,ref,150.5,380.41,4.28212,19.99632,400.0001,417.2327,84.19954,196.4425,100,389.6462,4.318044,-8.742489
5,1,22/03/2014,2:00:40 PM,4038,6,4,samp,150.5,387.1177,4.345364,19.9994,399.9984,418.0158,64.02512,196.8361,100,396.3697,4.380784,-11.39853
5,1,22/03/2014,2:01:00 PM,4039,9,3,ref,150.5,381.1778,4.288975,20.0012,399.9993,417.3114,78.79919,196.4609,100,390.4194,4.324868,-9.142306
5,1,22/03/2014,2:01:20 PM,4040,10,3,samp,150.5,382.4476,4.292059,19.99869,400.0014,418.3452,55.03174,196.4578,100,391.6913,4.327926,-11.66122
5,1,22/03/2014,2:01:40 PM,4041,13,10,ref,150.5,381.4288,4.293375,19.99872,400.0023,417.3769,75.71785,196.3963,100,390.6747,4.329276,-8.780192
5,1,22/03/2014,2:02:00 PM,4042,14,10,samp,150.5,388.1731,4.359019,19.9995,400.0004,416.559,92.40961,196.6513,100,397.4285,4.394303,-10.98948
5,1,22/03/2014,2:02:20 PM,4043,11,5,ref,150.5,379.1649,4.266667,19.99971,400.0017,416.0876,100.9357,196.6729,100,388.3882,4.302656,-9.075685
5,1,22/03/2014,2:02:40 PM,4044,12,5,samp,150.5,375.5477,4.212617,20.0059,400.0005,416.125,99.01089,196.903,100,384.7607,4.249026,-12.20096
5,1,22/03/2014,2:03:00 PM,4045,15,9,ref,150.5,381.5869,4.294658,19.99964,399.9997,416.8215,83.79568,196.4346,100,390.8255,4.330496,-8.88353
5,1,22/03/2014,2:03:20 PM,4046,16,9,samp,150.5,390.3568,4.380872,20.00162,399.9996,416.4265,92.50001,196.5394,100,399.6187,4.41596,-11.5625
5,1,22/03/2014,2:03:40 PM,4047,17,12,ref,150.5,381.0002,4.288283,20.00025,399.9968,416.4205,93.86568,196.3416,100,390.2408,4.324185,-8.844972
5,1,22/03/2014,2:04:00 PM,4048,18,12,samp,150.5,392.1328,4.397811,19.99816,399.9978,416.7563,85.73428,196.4619,100,401.4164,4.432919,-12.21037
5,1,22/03/2014,2:04:20 PM,4049,5,4,ref,150.5,381.1455,4.289961,20.00138,400.0002,416.8612,84.23456,196.3022,100,390.3813,4.325806,-8.830533
5,1,22/03/2014,2:04:40 PM,4050,6,4,samp,150.5,386.9818,4.343636,19.99505,400.0001,417.7728,64.10633,196.6313,100,396.2333,4.379015,-11.45745
5,1,22/03/2014,2:05:00 PM,4051,9,3,ref,150.5,380.322,4.279388,19.99482,399.9997,417.1195,78.83544,196.3218,100,389.5526,4.315285,-9.137824
5,1,22/03/2014,2:05:20 PM,4052,10,3,samp,150.5,384.7483,4.316827,19.99368,399.9989,418.2705,55.01852,196.298,100,393.9998,4.352485,-11.87685
5,1,22/03/2014,2:05:40 PM,4053,13,10,ref,150.5,380.5441,4.282893,20.00185,400.0365,417.2973,75.73969,196.2958,100,389.7726,4.318728,-8.906604
5,1,22/03/2014,2:06:00 PM,4054,14,10,samp,150.5,388.2402,4.359438,20.00344,399.9987,416.5226,92.52029,196.4689,100,397.4973,4.394757,-11.05853
5,1,22/03/2014,2:06:20 PM,4055,11,5,ref,150.5,379.2701,4.26745,19.99774,399.9997,416.186,100.914,196.5918,100,388.4938,4.303424,-9.168199
5,1,22/03/2014,2:06:40 PM,4056,12,5,samp,150.5,374.8705,4.204736,19.99375,399.9965,416.2543,98.98402,196.8268,100,384.0787,4.241183,-12.27355
5,1,22/03/2014,2:07:00 PM,4057,3,cal1,ref,150.5,762.7654,8.327787,20.00039,400.0036,435.0731,128.4362,195.4792,100,773.3943,8.33398,-36.12367
5,1,22/03/2014,2:07:20 PM,4058,4,cal2,ref,150.5,313.6978,3.435707,19.99768,399.9922,436.6124,129.8275,195.7635,100,322.6913,3.47782,-35.9719
5,1,22/03/2014,2:07:40 PM,4059,15,9,ref,150.5,381.0689,4.2883,19.99362,399.9957,419.3587,83.75945,196.3707,100,390.2517,4.323747,-8.973468
5,1,22/03/2014,2:08:00 PM,4060,16,9,samp,150.5,389.9949,4.376526,19.99783,399.9936,417.7771,92.50607,196.5259,100,399.2124,4.411282,-11.60481
5,1,22/03/2014,2:08:20 PM,4061,17,12,ref,150.5,379.7557,4.27435,20.00494,399.9985,417.2521,93.91016,196.3032,100,388.9213,4.309748,-8.802752
5,1,22/03/2014,2:08:40 PM,4062,18,12,samp,150.5,393.5258,4.413152,20.00324,399.9962,417.3287,85.73518,196.434,100,402.7535,4.447577,-12.23439
5,1,22/03/2014,2:09:00 PM,4063,5,4,ref,150.5,381.1999,4.290411,19.99822,399.9997,417.2888,84.1604,196.322,100,390.3805,4.32576,-8.838953
5,1,22/03/2014,2:09:20 PM,4064,6,4,samp,150.5,386.9477,4.343542,19.99971,400.0002,418.073,64.02758,196.6828,100,396.1545,4.378546,-11.36665
5,1,22/03/2014,2:09:40 PM,4065,9,3,ref,150.5,380.8501,4.285082,20.00167,399.9965,417.3615,78.78371,196.3332,100,390.0243,4.320409,-9.161051
5,1,22/03/2014,2:10:00 PM,4066,10,3,samp,150.5,387.938,4.351766,19.99886,399.9991,418.4249,55.10425,196.3216,100,397.1468,4.386682,-12.00443
5,1,22/03/2014,2:10:20 PM,4067,13,10,ref,150.5,380.1009,4.278139,19.99874,399.9993,417.4523,75.67184,196.33,100,389.2892,4.313732,-8.824278
5,1,22/03/2014,2:10:40 PM,4068,14,10,samp,150.5,389.168,4.369657,20.00376,399.9993,416.67,92.40335,196.5684,100,398.3814,4.404454,-11.076
5,1,22/03/2014,2:11:00 PM,4069,11,5,ref,150.5,378.8753,4.263109,19.99826,399.9969,416.2105,100.8254,196.6355,100,388.0541,4.298744,-9.12444
5,1,22/03/2014,2:11:20 PM,4070,12,5,samp,150.5,374.9111,4.205553,19.99852,400.0002,416.2651,98.86819,196.9541,100,384.071,4.241541,-12.17024
5,1,22/03/2014,2:11:40 PM,4071,15,9,ref,150.5,380.1509,4.27843,19.99923,399.9989,416.9763,83.67603,196.4464,100,389.3355,4.313954,-8.890988
5,1,22/03/2014,2:12:00 PM,4072,16,9,samp,150.5,390.4876,4.382316,19.99856,399.9993,416.6261,92.44727,196.585,100,399.7094,4.417034,-11.5463
5,1,22/03/2014,2:12:20 PM,4073,17,12,ref,150.5,381.5046,4.293977,20.00241,400.0175,416.5236,93.90185,196.3478,100,390.6859,4.329305,-8.802134
5,1,22/03/2014,2:12:40 PM,4074,18,12,samp,150.5,394.1769,4.419991,19.9976,399.9993,416.88,85.73022,196.5033,100,403.412,4.454436,-12.3255
