flux_campaign,day,Date,time,RECORD,SiteOutput,chamber,line,SiteCount_Avg,ConcA_Avg,ConcB_Avg,TGApressure_Avg,SamplePress_Avg,BypassPress_Avg,ExcessFlow_Avg,SampleFlow_Avg,One_Tot,CorrConcA_Avg,CorrConcB_Avg,Corrdel13C_Avg
4,1,22/02/2014,8:23:40 PM,5393,9,3,ref,150.5,387.0417,4.360592,20.00123,400.0003,441.6857,84.46629,194.7635,100,396.5334,4.393076,-9.033924
4,1,22/02/2014,8:24:00 PM,5394,10,3,samp,150.5,396.6611,4.465127,19.99935,399.9987,443.0871,55.7276,194.7367,100,406.2059,4.496892,-9.769819
4,1,22/02/2014,8:24:20 PM,5395,11,8,ref,150.5,384.9503,4.337796,20.00217,399.9996,440.648,106.4613,194.7834,100,394.4159,4.370296,-8.879502
4,1,22/02/2014,8:24:40 PM,5396,12,8,samp,150.5,403.0737,4.534491,19.99981,399.9996,440.7169,104.5893,195.0182,100,412.6557,4.565836,-10.30274
4,1,22/02/2014,8:25:00 PM,5397,15,9,ref,150.5,384.566,4.333185,20.00263,400.0022,441.4743,89.55974,194.7473,100,394.0273,4.365664,-8.953907
4,1,22/02/2014,8:25:20 PM,5398,16,9,samp,150.5,397.5586,4.474458,20.00148,399.9998,441.0366,98.49454,194.7945,100,407.1075,4.506178,-9.922527
4,1,22/02/2014,8:25:40 PM,5399,13,10,ref,150.5,384.3758,4.331569,19.99669,400.0002,441.8094,81.19429,194.6857,100,393.8429,4.364076,-8.850513
4,1,22/02/2014,8:26:00 PM,5400,14,10,samp,150.5,398.2991,4.483671,19.99801,400.001,441.0361,98.41853,194.7794,100,407.8528,4.515328,-9.725087
4,1,22/02/2014,8:26:20 PM,5401,5,4,ref,150.5,387.2552,4.36256,19.99738,399.9996,441.4484,90.14425,194.6748,100,396.7619,4.395178,-9.130615
4,1,22/02/2014,8:26:40 PM,5402,6,4,samp,150.5,395.9345,4.456882,19.99416,400.0003,442.3643,69.87663,194.7951,100,405.4729,4.488656,-9.796757
4,1,22/02/2014,8:27:00 PM,5403,17,11,ref,150.5,383.9476,4.326387,20.00161,400.0007,441.0272,99.32409,194.6966,100,393.4141,4.35896,-8.933405
4,1,22/02/2014,8:27:20 PM,5404,18,11,samp,150.5,402.1025,4.522224,19.9935,400.0024,441.3753,91.69506,194.6704,100,411.674,4.553619,-10.59732
4,1,22/02/2014,8:27:40 PM,5405,9,3,ref,150.5,387.6317,4.367144,19.99501,400.0004,441.6848,84.57053,194.6487,100,397.1249,4.399561,-9.049261
4,1,22/02/2014,8:28:00 PM,5406,10,3,samp,150.5,397.0777,4.469346,20.00162,399.9993,443.0699,55.82188,194.6069,100,406.6216,4.501095,-9.857563
4,1,22/02/2014,8:28:20 PM,5407,11,8,ref,150.5,383.7324,4.323934,20.00351,399.9974,440.6191,106.5814,194.6456,100,393.2026,4.356632,-8.929832
4,1,22/02/2014,8:28:40 PM,5408,12,8,samp,150.5,403.8323,4.542678,20.00233,400.0011,440.6871,104.6298,194.9307,100,413.4211,4.573998,-10.36907
4,1,22/02/2014,8:29:00 PM,5409,3,cal1,ref,150.5,761.6344,8.325043,20.00102,400.0227,460.1551,139.9915,194.3315,100,773.3741,8.333497,-36.15415
4,1,22/02/2014,8:29:20 PM,5410,4,cal2,ref,150.5,313.6035,3.439331,19.99831,400.0011,461.4036,136.8424,194.6071,100,322.6477,3.477327,-35.97829
4,1,22/02/2014,8:29:40 PM,5411,15,9,ref,150.5,383.8242,4.325412,19.9991,399.9944,443.5321,89.5776,194.6143,100,393.2723,4.358021,-8.789628
4,1,22/02/2014,8:30:00 PM,5412,16,9,samp,150.5,397.9435,4.479211,20.00246,399.9955,442.1521,98.52406,194.7103,100,407.4809,4.510923,-9.788365
4,1,22/02/2014,8:30:20 PM,5413,13,10,ref,150.5,384.8324,4.336305,20.00333,399.994,442.4206,81.24539,194.6028,100,394.2883,4.368913,-8.872749
4,1,22/02/2014,8:30:40 PM,5414,14,10,samp,150.5,398.7141,4.488681,20.00297,399.9962,441.3609,98.45847,194.6856,100,408.2543,4.520341,-9.600681
4,1,22/02/2014,8:31:00 PM,5415,5,4,ref,150.5,383.8637,4.325653,19.9947,400.0014,441.6392,90.1889,194.5704,100,393.3091,4.358269,-8.825953
4,1,22/02/2014,8:31:20 PM,5416,6,4,samp,150.5,396.3687,4.462317,20.00347,399.9948,442.4661,69.95844,194.6688,100,405.8947,4.494133,-9.618632
4,1,22/02/2014,8:31:40 PM,5417,17,11,ref,150.5,384.2715,4.329751,20.0058,400.0009,441.068,99.40931,194.5602,100,393.7161,4.362314,-8.931675
4,1,22/02/2014,8:32:00 PM,5418,18,11,samp,150.5,402.8911,4.531176,19.99592,400.0005,441.4215,91.72694,194.5584,100,412.4599,4.562586,-10.53772
4,1,22/02/2014,8:32:20 PM,5419,9,3,ref,150.5,386.7025,4.356325,19.99742,400.0002,441.7136,84.5963,194.5478,100,396.1525,4.388644,-9.081677
4,1,22/02/2014,8:32:40 PM,5420,10,3,samp,150.5,397.5108,4.474087,20.00188,399.9972,443.0698,55.83496,194.5396,100,407.0413,4.505839,-9.835938
4,1,22/02/2014,8:33:00 PM,5421,11,8,ref,150.5,384.4269,4.331309,20.00151,399.999,440.619,106.5831,194.5668,100,393.8929,4.364066,-8.978709
4,1,22/02/2014,8:33:20 PM,5422,12,8,samp,150.5,404.6338,4.551033,19.99816,399.9997,440.6866,104.7129,194.7821,100,414.2098,4.582336,-10.45304
4,1,22/02/2014,8:33:40 PM,5423,15,9,ref,150.5,384.3397,4.330462,19.99746,400.0035,441.4092,89.61037,194.5488,100,393.7932,4.36306,-8.956245
4,1,22/02/2014,8:34:00 PM,5424,16,9,samp,150.5,398.3591,4.483202,20.00568,400.0004,441,98.59636,194.5629,100,407.899,4.514879,-9.935559
4,1,22/02/2014,8:34:20 PM,5425,13,10,ref,150.5,383.193,4.317046,19.9992,400.0007,441.7543,81.31288,194.5213,100,392.641,4.349768,-9.075888
4,1,22/02/2014,8:34:40 PM,5426,14,10,samp,150.5,399.0786,4.492317,20.00486,400.0009,440.9816,98.54961,194.5567,100,408.6211,4.523953,-9.698995
4,1,22/02/2014,8:35:00 PM,5427,5,4,ref,150.5,382.7507,4.313202,19.99882,400.0017,441.396,90.21455,194.4861,100,392.2019,4.346003,-8.825305
4,1,22/02/2014,8:35:20 PM,5428,6,4,samp,150.5,396.806,4.466197,20.00027,400.0005,442.3272,69.99322,194.5809,100,406.3352,4.498002,-9.840775
4,1,22/02/2014,8:35:40 PM,5429,17,11,ref,150.5,381.8618,4.302544,20.00005,400.0002,440.9912,99.42961,194.4917,100,391.294,4.335296,-8.972935
4,1,22/02/2014,8:36:00 PM,5430,18,11,samp,150.5,403.5706,4.538442,20.00034,399.9995,441.3695,91.81414,194.4759,100,413.1355,4.569798,-10.59432
4,1,22/02/2014,8:36:20 PM,5431,9,3,ref,150.5,385.8925,4.346589,19.99924,399.9986,441.6455,84.6636,194.4376,100,395.3607,4.379217,-9.229977
4,1,22/02/2014,8:36:40 PM,5432,10,3,samp,150.5,397.9133,4.477948,20.00081,399.9979,443.0249,55.94963,194.4281,100,407.4497,4.509641,-9.99393
4,1,22/02/2014,8:37:00 PM,5433,11,8,ref,150.5,383.7433,4.322669,19.99892,400.0009,440.6141,106.6692,194.4395,100,393.1798,4.355238,-9.18925
4,1,22/02/2014,8:37:20 PM,5434,12,8,samp,150.5,405.3214,4.558137,19.99819,400.0005,440.652,104.7793,194.6823,100,414.9043,4.589389,-10.58883
4,1,22/02/2014,8:37:40 PM,5435,3,cal1,ref,150.5,761.7075,8.32338,20.00274,400.0242,460.1166,140.0961,194.1494,100,773.4858,8.331806,-36.4887
4,1,22/02/2014,8:38:00 PM,5436,4,cal2,ref,150.5,313.6427,3.438611,19.99942,400.0001,461.4005,137.0698,194.4237,100,322.6618,3.476673,-36.20174
4,1,22/02/2014,8:38:20 PM,5437,15,9,ref,150.5,385.5546,4.343331,20.00102,399.9909,443.478,89.72498,194.4076,100,394.9606,4.376623,-8.813757
4,1,22/02/2014,8:38:40 PM,5438,16,9,samp,150.5,398.7637,4.487079,20.00176,399.9949,442.0888,98.67722,194.4681,100,408.2602,4.519654,-9.765393
4,1,22/02/2014,8:39:00 PM,5439,13,10,ref,150.5,383.4178,4.319486,20.00062,399.9982,442.313,81.39507,194.396,100,392.8292,4.35321,-8.766816
4,1,22/02/2014,8:39:20 PM,5440,14,10,samp,150.5,399.4295,4.495919,20.00162,399.9966,441.2968,98.54592,194.4794,100,408.9258,4.528438,-9.455833
4,1,22/02/2014,8:39:40 PM,5441,5,4,ref,150.5,385.7059,4.344866,20.00214,400.0002,441.552,90.26117,194.4083,100,395.1066,4.378142,-8.836144
4,1,22/02/2014,8:40:00 PM,5442,6,4,samp,150.5,397.1851,4.470183,19.99556,400.0007,442.3866,70.05077,194.4622,100,406.6722,4.502868,-9.590832
4,1,22/02/2014,8:40:20 PM,5443,17,11,ref,150.5,383.0113,4.315369,20.0052,399.9984,441.023,99.52613,194.3695,100,392.3973,4.348844,-8.671111
4,1,22/02/2014,8:40:40 PM,5444,18,11,samp,150.5,404.278,4.54633,20.00075,400.0004,441.3669,91.86297,194.3714,100,413.8078,4.5786,-10.29908
4,1,22/02/2014,8:41:00 PM,5445,9,3,ref,150.5,388.9008,4.380527,19.99771,399.9999,441.7005,84.71275,194.3612,100,398.2958,4.413284,-8.880048
4,1,22/02/2014,8:41:20 PM,5446,10,3,samp,150.5,398.2994,4.482691,19.9934,399.9986,443.0809,55.96383,194.3756,100,407.7926,4.515325,-9.579813
4,1,22/02/2014,8:41:40 PM,5447,11,8,ref,150.5,383.2479,4.318314,20.00685,399.9995,440.6836,106.6668,194.4612,100,392.6577,4.351945,-8.622138
4,1,22/02/2014,8:42:00 PM,5448,12,8,samp,150.5,406.0038,4.567077,20.00805,399.9997,440.7695,104.7583,194.7299,100,415.5412,4.599215,-9.990255
4,1,22/02/2014,8:42:20 PM,5449,15,9,ref,150.5,385.6549,4.345122,20.00083,400.0348,441.5417,89.71568,194.551,100,395.071,4.378509,-8.663796
4,1,22/02/2014,8:42:40 PM,5450,16,9,samp,150.5,399.1422,4.492421,20.00366,399.9963,441.1164,98.6244,194.6209,100,408.6405,4.524997,-9.517326
4,1,22/02/2014,8:43:00 PM,5451,13,10,ref,150.5,383.4762,4.320894,19.99758,399.9978,441.9087,81.33788,194.5915,100,392.8732,4.35443,-8.600229
4,1,22/02/2014,8:43:20 PM,5452,14,10,samp,150.5,399.7719,4.500448,20.00203,400.0005,441.1584,98.56944,194.7046,100,409.2745,4.532963,-9.310863
4,1,22/02/2014,8:43:40 PM,5453,5,4,ref,150.5,387.8516,4.369381,19.99877,399.9988,441.5714,90.25538,194.6487,100,397.2757,4.40255,-8.752096
4,1,22/02/2014,8:44:00 PM,5454,6,4,samp,150.5,397.5809,4.475547,20.00013,399.9985,442.5202,70.01605,194.7578,100,407.0697,4.508183,-9.390214
4,1,22/02/2014,8:44:20 PM,5455,17,11,ref,150.5,383.4292,4.320441,20.00341,400.0007,441.1586,99.46938,194.6918,100,392.8339,4.354051,-8.587368
4,1,22/02/2014,8:44:40 PM,5456,18,11,samp,150.5,404.9693,4.554806,20.00219,399.9999,441.528,91.80992,194.695,100,414.5036,4.586983,-10.15153
4,1,22/02/2014,8:45:00 PM,5457,9,3,ref,150.5,385.5318,4.343628,20.00105,400,441.8456,84.63137,194.6569,100,394.9452,4.377058,-8.676636
4,1,22/02/2014,8:45:20 PM,5458,10,3,samp,150.5,398.6809,4.487384,19.99744,399.9993,443.2401,55.88353,194.6524,100,408.1751,4.519978,-9.488163
4,1,22/02/2014,8:45:40 PM,5459,11,8,ref,150.5,384.0049,4.3267,19.99934,399.997,440.8153,106.6593,194.7087,100,393.3982,4.360059,-8.643101
4,1,22/02/2014,8:46:00 PM,5460,12,8,samp,150.5,406.7161,4.57486,19.99909,399.9995,440.8871,104.7563,194.965,100,416.2548,4.606937,-10.0279
4,1,22/02/2014,8:46:20 PM,5461,3,cal1,ref,150.5,761.8627,8.326642,19.99952,400.0237,460.3667,140.1088,194.376,100,773.5638,8.336697,-36.02053
4,1,22/02/2014,8:46:40 PM,5462,4,cal2,ref,150.5,313.6552,3.439714,20.00118,399.9998,461.6306,137.2429,194.6814,100,322.6349,3.478464,-35.62444
4,1,22/02/2014,8:47:00 PM,5463,15,9,ref,150.5,383.2991,4.318865,20.00423,399.992,443.7222,89.63809,194.7028,100,392.6598,4.350885,-8.868961
4,1,22/02/2014,8:47:20 PM,5464,16,9,samp,150.5,399.5987,4.497267,19.99837,399.992,442.3611,98.60222,194.7731,100,409.0583,4.528254,-9.817014
4,1,22/02/2014,8:47:40 PM,5465,13,10,ref,150.5,385.4814,4.343083,20.00097,399.998,442.6143,81.32373,194.678,100,394.8564,4.374999,-8.920258
4,1,22/02/2014,8:48:00 PM,5466,14,10,samp,150.5,400.199,4.504548,20.0021,399.9982,441.555,98.5677,194.7518,100,409.6654,4.535488,-9.705048
4,1,22/02/2014,8:48:20 PM,5467,5,4,ref,150.5,383.0017,4.315623,19.99779,399.9998,441.8214,90.26856,194.618,100,392.3621,4.347742,-8.83348
4,1,22/02/2014,8:48:40 PM,5468,6,4,samp,150.5,397.9786,4.479484,20.00312,400.0009,442.674,70.02933,194.7367,100,407.4288,4.51055,-9.743427
4,1,22/02/2014,8:49:00 PM,5469,17,11,ref,150.5,383.2957,4.319068,20.00541,400.0006,441.3086,99.46328,194.6596,100,392.673,4.351288,-8.810505
4,1,22/02/2014,8:49:20 PM,5470,18,11,samp,150.5,405.6028,4.561736,20.00296,400.0011,441.6622,91.82198,194.6648,100,415.1009,4.592325,-10.42474
4,1,22/02/2014,8:49:40 PM,5471,9,3,ref,150.5,384.6587,4.334021,19.99848,400.0005,441.9405,84.69224,194.6286,100,394.0285,4.365993,-8.882108
4,1,22/02/2014,8:50:00 PM,5472,10,3,samp,150.5,398.982,4.490166,19.99535,400,443.3232,55.93274,194.5928,100,408.4385,4.521184,-9.862654
4,1,22/02/2014,8:50:20 PM,5473,11,8,ref,150.5,383.5299,4.321424,20.00258,400.0005,440.8891,106.686,194.6317,100,392.9125,4.353669,-8.872652
4,1,22/02/2014,8:50:40 PM,5474,12,8,samp,150.5,407.3538,4.581503,20.00025,400.0011,440.9649,104.807,194.8495,100,416.8535,4.611973,-10.36915
4,1,22/02/2014,8:51:00 PM,5475,15,9,ref,150.5,385.3567,4.341315,20.00035,400.0724,441.7015,89.64815,194.662,100,394.7257,4.373188,-9.002037
4,1,22/02/2014,8:51:20 PM,5476,16,9,samp,150.5,399.8404,4.500129,20.00063,400.0011,441.2762,98.61454,194.7031,100,409.3037,4.531103,-9.787987
4,1,22/02/2014,8:51:40 PM,5477,13,10,ref,150.5,383.7716,4.323853,20.00144,400,442.018,81.40099,194.5883,100,393.1348,4.355913,-8.922647
4,1,22/02/2014,8:52:00 PM,5478,14,10,samp,150.5,400.4019,4.507167,20.0037,399.9999,441.235,98.60215,194.674,100,409.8715,4.538087,-9.635448
4,1,22/02/2014,8:52:20 PM,5479,5,4,ref,150.5,384.6617,4.33391,20.00126,400.0016,441.646,90.32191,194.5652,100,394.0395,4.36591,-8.928542
4,1,22/02/2014,8:52:40 PM,5480,6,4,samp,150.5,398.2121,4.482495,19.99959,399.9993,442.5381,70.07465,194.6414,100,407.6659,4.513535,-9.664497
4,1,22/02/2014,8:53:00 PM,5481,17,11,ref,150.5,384.4608,4.331997,20.00151,399.9997,441.2314,99.48389,194.5945,100,393.8243,4.363914,-8.840416
4,1,22/02/2014,8:53:20 PM,5482,18,11,samp,150.5,406.1793,4.568151,19.99782,400,441.6022,91.85965,194.5755,100,415.678,4.59865,-10.43751
4,1,22/02/2014,8:53:40 PM,5483,9,3,ref,150.5,387.6306,4.366629,20.00113,399.9994,441.9341,84.74209,194.5098,100,397.0263,4.398478,-9.04702
4,1,22/02/2014,8:54:00 PM,5484,10,3,samp,150.5,399.2796,4.494019,20.00371,400.0002,443.3109,55.96197,194.5069,100,408.7359,4.525031,-9.741122
4,1,22/02/2014,8:54:20 PM,5485,11,8,ref,150.5,389.8436,4.39109,20.00546,399.9963,440.8504,106.7071,194.552,100,399.1866,4.422083,-9.119948
4,1,22/02/2014,8:54:40 PM,5486,12,8,samp,150.5,407.89,4.587903,19.99978,400.0011,440.9579,104.8238,194.7769,100,417.4028,4.61832,-10.31135
4,1,22/02/2014,8:55:00 PM,5487,3,cal1,ref,150.5,761.6899,8.325423,19.99815,400.025,460.4035,140.0909,194.2175,100,773.2363,8.332137,-36.13972
4,1,22/02/2014,8:55:20 PM,5488,4,cal2,ref,150.5,313.6255,3.439229,19.99871,400.002,461.6668,137.1877,194.4869,100,322.5942,3.476891,-35.93919
4,1,22/02/2014,8:55:40 PM,5489,15,9,ref,150.5,386.9986,4.360137,19.99794,399.991,443.767,89.78062,194.4878,100,396.4498,4.392714,-8.906449
4,1,22/02/2014,8:56:00 PM,5490,16,9,samp,150.5,400.3471,4.505644,20.00212,399.9933,442.398,98.69201,194.573,100,409.8668,4.53721,-9.815598
4,1,22/02/2014,8:56:20 PM,5491,13,10,ref,150.5,387.2682,4.362954,19.99624,399.998,442.6407,81.44595,194.4686,100,396.6978,4.395238,-8.957056
4,1,22/02/2014,8:56:40 PM,5492,14,10,samp,150.5,400.8507,4.511763,20.00413,399.9962,441.5873,98.69061,194.5287,100,410.3745,4.543289,-9.715488
4,1,22/02/2014,8:57:00 PM,5493,5,4,ref,150.5,389.0489,4.382578,19.99893,399.9978,441.8678,90.37046,194.458,100,398.4947,4.414825,-9.029166
4,1,22/02/2014,8:57:20 PM,5494,6,4,samp,150.5,398.6288,4.486921,19.99806,400.0004,442.7126,70.12905,194.5243,100,408.1394,4.518564,-9.711256
4,1,22/02/2014,8:57:40 PM,5495,17,11,ref,150.5,384.61,4.333324,20.00069,399.9994,441.3535,99.5446,194.4765,100,394.0448,4.366041,-8.912178
4,1,22/02/2014,8:58:00 PM,5496,18,11,samp,150.5,406.8622,4.575769,20.00169,400,441.7183,91.90832,194.44,100,416.4244,4.606893,-10.44066
4,1,22/02/2014,8:58:20 PM,5497,9,3,ref,150.5,386.4391,4.353281,19.99879,400,442.0036,84.75963,194.4524,100,395.8738,4.385761,-9.035452
4,1,22/02/2014,8:58:40 PM,5498,10,3,samp,150.5,399.8575,4.500064,20.00001,399.9984,443.3976,55.99117,194.4344,100,409.3729,4.531626,-9.841077
4,1,22/02/2014,8:59:00 PM,5499,11,8,ref,150.5,385.3057,4.340842,20.00359,400.0009,440.9674,106.7209,194.4742,100,394.7348,4.373364,-8.98518
4,1,22/02/2014,8:59:20 PM,5500,12,8,samp,150.5,408.6935,4.596717,19.99807,400.0006,441.0292,104.8718,194.677,100,418.2605,4.627701,-10.33469
4,1,22/02/2014,8:59:40 PM,5501,15,9,ref,150.5,385.9971,4.348634,19.99862,399.9994,441.7474,89.7856,194.4103,100,395.4812,4.381709,-8.967936
4,1,22/02/2014,9:00:00 PM,5502,16,9,samp,150.5,400.6824,4.509216,20.0023,399.9996,441.338,98.74203,194.4758,100,410.2067,4.540741,-9.866223
4,1,22/02/2014,9:00:20 PM,5503,13,10,ref,150.5,387.7379,4.367841,19.99951,400.0008,442.1169,81.48441,194.3736,100,397.1736,4.400142,-9.039661
4,1,22/02/2014,9:00:40 PM,5504,14,10,samp,150.5,401.156,4.515306,20.00043,400.0001,441.3948,98.69476,194.4528,100,410.683,4.546797,-9.695747
4,1,22/02/2014,9:01:00 PM,5505,5,4,ref,150.5,389.8393,4.391069,19.99643,400.0049,441.8207,90.39161,194.379,100,399.3125,4.423491,-9.117779
4,1,22/02/2014,9:01:20 PM,5506,6,4,samp,150.5,398.9751,4.490681,20.00003,400.0007,442.7489,70.20167,194.4202,100,408.4871,4.522316,-9.732419
4,1,22/02/2014,9:01:40 PM,5507,17,11,ref,150.5,386.2401,4.350924,19.99928,399.9996,441.4189,99.60225,194.3881,100,395.6748,4.38341,-9.068607
4,1,22/02/2014,9:02:00 PM,5508,18,11,samp,150.5,407.4391,4.581596,19.99835,400.0031,441.7807,91.9435,194.3788,100,417.0017,4.612668,-10.57189
4,1,22/02/2014,9:02:20 PM,5509,9,3,ref,150.5,392.602,4.420889,20.00187,399.9996,442.1201,84.81898,194.3806,100,402.0672,4.452861,-9.372455
4,1,22/02/2014,9:02:40 PM,5510,10,3,samp,150.5,400.255,4.504399,19.99943,399.9987,443.5003,56.01646,194.4156,100,409.778,4.535961,-9.873678
4,1,22/02/2014,9:03:00 PM,5511,11,8,ref,150.5,387.2463,4.362055,20.00135,400,441.1292,106.7975,194.4839,100,396.7129,4.394736,-9.107687
4,1,22/02/2014,9:03:20 PM,5512,12,8,samp,150.5,409.3193,4.603731,20.00071,399.998,441.2121,104.9271,194.7229,100,418.8963,4.634684,-10.34564
4,1,22/02/2014,9:03:40 PM,5513,3,cal1,ref,150.5,761.7476,8.324827,20.00053,400.0229,460.6882,140.1775,194.2653,100,773.4634,8.332776,-36.34889
4,1,22/02/2014,9:04:00 PM,5514,4,cal2,ref,150.5,313.6895,3.439446,20.00066,400.093,461.9769,137.4238,194.5979,100,322.6859,3.477576,-36.02324
4,1,22/02/2014,9:04:20 PM,5515,15,9,ref,150.5,391.1769,4.405725,19.9993,399.9887,444.0598,89.85171,194.5672,100,400.6022,4.438104,-9.044753
4,1,22/02/2014,9:04:40 PM,5516,16,9,samp,150.5,401.282,4.515534,19.99902,399.9934,442.6969,98.79043,194.6549,100,410.7439,4.547014,-9.795145
4,1,22/02/2014,9:05:00 PM,5517,13,10,ref,150.5,388.3168,4.374622,20.00082,399.9968,442.9256,81.4526,194.6012,100,397.7125,4.407032,-8.833108
4,1,22/02/2014,9:05:20 PM,5518,14,10,samp,150.5,401.6443,4.520937,20.00299,399.9979,441.8795,98.7104,194.6867,100,411.1117,4.552356,-9.518667
4,1,22/02/2014,9:05:40 PM,5519,5,4,ref,150.5,393.58,4.432509,19.99915,399.9995,442.15,90.39859,194.5807,100,402.9916,4.464381,-9.087884
4,1,22/02/2014,9:06:00 PM,5520,6,4,samp,150.5,399.5833,4.497245,19.99109,399.998,442.953,70.21055,194.6387,100,409.0349,4.528808,-9.63907
4,1,22/02/2014,9:06:20 PM,5521,17,11,ref,150.5,386.4499,4.353604,20.00136,399.9936,441.5769,99.62904,194.6548,100,395.816,4.385957,-8.846545
4,1,22/02/2014,9:06:40 PM,5522,18,11,samp,150.5,408.223,4.590903,19.99776,399.9982,441.9153,91.9284,194.6508,100,417.7287,4.621943,-10.30752
4,1,22/02/2014,9:07:00 PM,5523,9,3,ref,150.5,387.0371,4.35995,19.99725,399.9997,442.202,84.78827,194.6322,100,396.4062,4.392246,-8.902966
4,1,22/02/2014,9:07:20 PM,5524,10,3,samp,150.5,400.8513,4.5114,19.99746,400,443.5822,55.95948,194.6252,100,410.3123,4.542871,-9.65692
4,1,22/02/2014,9:07:40 PM,5525,11,8,ref,150.5,387.2692,4.362857,20.00228,399.9995,441.1389,106.8076,194.6734,100,396.6319,4.395038,-8.837328
4,1,22/02/2014,9:08:00 PM,5526,12,8,samp,150.5,410.1867,4.613418,19.99948,400.0007,441.201,104.9109,194.8854,100,419.7076,4.644291,-10.21151
4,1,22/02/2014,9:08:20 PM,5527,15,9,ref,150.5,385.908,4.347891,19.99873,400.0003,441.9197,89.82034,194.6599,100,395.27,4.38027,-8.764066
4,1,22/02/2014,9:08:40 PM,5528,16,9,samp,150.5,401.5941,4.519552,19.99675,399.9983,441.5219,98.74892,194.6857,100,411.0594,4.55097,-9.694384
4,1,22/02/2014,9:09:00 PM,5529,13,10,ref,150.5,386.3185,4.352367,20.00053,400.0005,442.2758,81.45367,194.6099,100,395.7024,4.38492,-8.796556
4,1,22/02/2014,9:09:20 PM,5530,14,10,samp,150.5,401.9232,4.52358,19.99544,400.0013,441.4971,98.73923,194.6277,100,411.3885,4.554947,-9.621688
4,1,22/02/2014,9:09:40 PM,5531,5,4,ref,150.5,384.9522,4.337215,19.99912,400.0016,441.9157,90.40947,194.5511,100,394.3417,4.370053,-8.748475
4,1,22/02/2014,9:10:00 PM,5532,6,4,samp,150.5,400.0417,4.502797,19.99984,399.999,442.8383,70.21752,194.6015,100,409.4998,4.534351,-9.552729
4,1,22/02/2014,9:10:20 PM,5533,17,11,ref,150.5,386.4249,4.353266,20.00041,400.0019,441.5358,99.60896,194.6137,100,395.7982,4.385669,-8.867019
4,1,22/02/2014,9:10:40 PM,5534,18,11,samp,150.5,408.7068,4.596604,19.9991,400.0005,441.8872,91.96356,194.6136,100,418.2208,4.627592,-10.26413
4,1,22/02/2014,9:11:00 PM,5535,9,3,ref,150.5,389.9711,4.392277,20.0013,400.0005,442.162,84.80634,194.5764,100,399.3616,4.424403,-9.035048
4,1,22/02/2014,9:11:20 PM,5536,10,3,samp,150.5,401.2169,4.515654,19.99589,400.0002,443.5695,56.02934,194.5439,100,410.6817,4.5471,-9.626385
4,1,22/02/2014,9:11:40 PM,5537,11,8,ref,150.5,388.1243,4.372149,20.00027,399.998,441.1445,106.8017,194.6155,100,397.5099,4.404494,-8.898934
4,1,22/02/2014,9:12:00 PM,5538,12,8,samp,150.5,410.7296,4.619925,19.99915,400.0005,441.1888,104.9264,194.8251,100,420.2529,4.650771,-10.11655
4,1,22/02/2014,9:12:20 PM,5539,3,cal1,ref,150.5,761.702,8.325023,20.00108,400.0254,460.6548,140.1398,194.2589,100,773.3616,8.333584,-36.12852
4,1,22/02/2014,9:12:40 PM,5540,4,cal2,ref,150.5,313.6342,3.439437,20.00268,400.0008,461.9271,137.3663,194.5229,100,322.5641,3.477336,-35.72562
4,1,22/02/2014,9:13:00 PM,5541,15,9,ref,150.5,388.4855,4.376384,20.00422,399.9921,443.9688,89.83154,194.5502,100,397.9418,4.408808,-9.004919
4,1,22/02/2014,9:13:20 PM,5542,16,9,samp,150.5,401.9889,4.524018,19.99824,399.9938,442.6042,98.75629,194.6044,100,411.509,4.555393,-9.814897
4,1,22/02/2014,9:13:40 PM,5543,13,10,ref,150.5,386.2293,4.350908,19.99845,400.0002,442.8629,81.49197,194.5503,100,395.684,4.383598,-9.048677
4,1,22/02/2014,9:14:00 PM,5544,14,10,samp,150.5,402.2461,4.527465,20.0005,399.9974,441.7843,98.7341,194.6048,100,411.7696,4.558796,-9.702252
4,1,22/02/2014,9:14:20 PM,5545,5,4,ref,150.5,387.7962,4.368678,20.0001,399.9995,442.0438,90.38394,194.5336,100,397.2304,4.400983,-8.992221
4,1,22/02/2014,9:14:40 PM,5546,6,4,samp,150.5,400.4165,4.506855,19.9942,400.0007,442.8644,70.21539,194.5984,100,409.9276,4.538312,-9.722012
4,1,22/02/2014,9:15:00 PM,5547,17,11,ref,150.5,386.2508,4.351439,20.00429,399.9995,441.5018,99.57761,194.5642,100,395.6699,4.383744,-8.980763
4,1,22/02/2014,9:15:20 PM,5548,18,11,samp,150.5,409.2937,4.602935,20.0001,399.9981,441.8185,91.93475,194.5527,100,418.8559,4.633783,-10.4427
4,1,22/02/2014,9:15:40 PM,5549,9,3,ref,150.5,388.8796,4.380317,19.99805,400.0001,442.0808,84.83279,194.4911,100,398.3413,4.412773,-9.108267
4,1,22/02/2014,9:16:00 PM,5550,10,3,samp,150.5,401.5526,4.519136,19.99838,400.0003,443.4878,55.97032,194.4828,100,411.0713,4.550531,-9.818256
4,1,22/02/2014,9:16:20 PM,5551,11,8,ref,150.5,385.9317,4.347471,20.00085,399.9983,441.0581,106.8132,194.5529,100,395.3905,4.380294,-9.060873
4,1,22/02/2014,9:16:40 PM,5552,12,8,samp,150.5,411.3186,4.626031,20.00574,400.0002,441.1248,104.8947,194.7654,100,420.9027,4.656763,-10.37137
